Time Start, Time End, x, y, Qx, Qy
1670598754913, 1670598754923, 803.1545670165051, 365.7335472997912, 780.0, 360.0
1670598754935, 1670598754951, 811.9737653053652, 364.27688423342454, 840.0, 360.0
1670598754961, 1670598754975, 811.9737653053652, 364.27688423342454, 840.0, 360.0
1670598754976, 1670598754997, 811.9737653053652, 364.27688423342454, 840.0, 360.0
1670598755009, 1670598755024, 811.9737653053652, 364.27688423342454, 840.0, 360.0
1670598755032, 1670598755071, 823.2007833246228, 354.82420414028564, 840.0, 360.0
1670598755075, 1670598755093, 826.0585450971951, 369.3950092789957, 840.0, 360.0
1670598755112, 1670598755124, 818.8409506152653, 347.86863857135137, 840.0, 360.0
1670598755136, 1670598755170, 818.8409506152653, 347.86863857135137, 840.0, 360.0
1670598755174, 1670598755226, 813.1067974039161, 348.4448581243602, 840.0, 360.0
1670598755227, 1670598755251, 813.1067974039161, 348.4448581243602, 840.0, 360.0
1670598755253, 1670598755279, 813.1067974039161, 348.4448581243602, 840.0, 360.0
1670598755288, 1670598755307, 822.8329067846868, 347.24066505757, 840.0, 360.0
1670598755315, 1670598755334, 822.8329067846868, 347.24066505757, 840.0, 360.0
1670598755339, 1670598755361, 822.8329067846868, 347.24066505757, 840.0, 360.0
1670598755363, 1670598755387, 822.8329067846868, 347.24066505757, 840.0, 360.0
1670598755391, 1670598755416, 817.3644570581322, 347.78175332201187, 840.0, 360.0
1670598755420, 1670598755442, 818.1060715110259, 340.57716043549, 840.0, 360.0
1670598755445, 1670598755463, 818.9365772177223, 326.71259997035816, 840.0, 300.0
1670598755472, 1670598755505, 819.0328486826311, 319.96704608956054, 840.0, 300.0
1670598755509, 1670598755534, 819.0328486826311, 319.96704608956054, 840.0, 300.0
1670598755538, 1670598755593, 829.3688079241177, 312.92778297415646, 840.0, 300.0
1670598755598, 1670598755616, 822.7966927059399, 306.5741921740443, 840.0, 300.0
1670598755625, 1670598755646, 834.0249857756725, 306.3787361576256, 840.0, 300.0
1670598755655, 1670598755672, 828.2111409631235, 292.0306913509781, 840.0, 300.0
1670598755681, 1670598755700, 828.2111409631235, 292.0306913509781, 840.0, 300.0
1670598755711, 1670598755728, 823.1056311259116, 278.004622107511, 840.0, 300.0
1670598755737, 1670598755755, 822.4568253708985, 271.6258859498854, 840.0, 300.0
1670598755766, 1670598755782, 817.9933364885372, 257.8211189608042, 840.0, 240.0
1670598755799, 1670598755811, 817.9933364885372, 257.8211189608042, 840.0, 240.0
1670598755825, 1670598755837, 833.2016684242076, 256.9043708163363, 840.0, 240.0
1670598755848, 1670598755865, 833.2016684242076, 256.9043708163363, 840.0, 240.0
1670598755880, 1670598755892, 829.5013450312307, 236.59953275822866, 840.0, 240.0
1670598755908, 1670598755919, 827.1031269020465, 222.45704257292363, 840.0, 240.0
1670598755936, 1670598755947, 827.1031269020465, 222.45704257292363, 840.0, 240.0
1670598755956, 1670598755990, 827.1031269020465, 222.45704257292363, 840.0, 240.0
1670598755992, 1670598756018, 818.8717805858334, 222.71412804197692, 840.0, 240.0
1670598756028, 1670598756047, 818.8717805858334, 222.71412804197692, 840.0, 240.0
1670598756051, 1670598756073, 801.6577221329267, 224.3323260904757, 780.0, 240.0
1670598756080, 1670598756096, 793.5636228053011, 225.08140721684887, 780.0, 240.0
1670598756105, 1670598756123, 793.5636228053011, 225.08140721684887, 780.0, 240.0
1670598756130, 1670598756148, 793.5636228053011, 225.08140721684887, 780.0, 240.0
1670598756158, 1670598756169, 785.7586957686676, 225.7965212682925, 780.0, 240.0
1670598756171, 1670598756197, 785.8820030299464, 225.33074222760297, 780.0, 240.0
1670598756206, 1670598756225, 793.9761023575719, 224.58166110122983, 780.0, 240.0
1670598756233, 1670598756247, 811.1901608104787, 222.96346305273102, 840.0, 240.0
1670598756248, 1670598756267, 811.1901608104787, 222.96346305273102, 840.0, 240.0
1670598756277, 1670598756294, 802.3977089495228, 223.79424070927195, 780.0, 240.0
1670598756302, 1670598756321, 802.3977089495228, 223.79424070927195, 780.0, 240.0
1670598756325, 1670598756345, 802.3977089495228, 223.79424070927195, 780.0, 240.0
1670598756351, 1670598756367, 802.3977089495228, 223.79424070927195, 780.0, 240.0
1670598756375, 1670598756391, 795.1940083805121, 224.03644345533945, 780.0, 240.0
1670598756392, 1670598756414, 786.7724017885613, 224.82386384729728, 780.0, 240.0
1670598756420, 1670598756443, 786.7724017885613, 224.82386384729728, 780.0, 240.0
